2018-12-04,69.8365
2018-12-07,69.6263
2018-12-08,69.7983
2018-12-09,69.75
2018-12-10,67.7905
2018-12-11,69.786
2018-12-14,69.994
2018-12-15,68.0435
2018-12-16,69.8468
2018-12-17,69.6488
2018-12-18,67.4235
2018-12-21,69.324
2018-12-22,68.2985
2018-12-23,67.202
2018-12-28,69.138
2018-12-29,68.37
2018-12-30,69.4243
2018-12-31,69.326
2019-01-01,67.178
2019-01-04,68.4623
2019-01-05,67.5418
2019-01-06,68.7165
2019-01-07,69.9115
2019-01-08,68.669
2019-01-11,67.7885
2019-01-12,68.8905
2019-01-13,67.8394
2019-01-14,68.095
2019-01-15,70.4325
2019-01-18,70.588
2019-01-19,69.563
2019-01-20,69.9774
2019-01-21,70.06
2019-01-22,69.748
2019-01-25,70.6428
2019-01-27,70.9803
2019-01-28,70.0858
2019-01-29,69.8763
2019-02-01,68.6728
2019-02-02,70.834
2019-02-03,71.1825
2019-02-04,70.8093
2019-02-05,70.6365
2019-02-08,68.819
2019-02-09,71.1623
2019-02-10,68.8781
2019-02-11,70.0155
2019-02-12,70.4365
2019-02-15,71.1348
2019-02-16,71.336
2019-02-17,70.592
2019-02-18,70.494
2019-02-22,69.5517
2019-02-23,71.6408
2019-02-24,69.565
2019-02-25,69.599
2019-02-26,69.7775
2019-02-29,70.616
2019-03-01,69.158
2019-03-02,69.7022
2019-03-03,69.3786
2019-03-04,68.2713
2019-03-08,69.338
2019-03-09,70.4632
2019-03-10,69.051
2019-03-11,68.0868
2019-03-14,68.023
2019-03-15,70.229
2019-03-16,70.368
2019-03-17,68.8806
2019-03-18,68.6088
2019-03-21,68.504
2019-03-22,69.5411
2019-03-23,68.864
2019-03-28,69.668
2019-03-29,68.558
2019-03-30,68.4105
2019-03-31,68.3329
2019-04-04,68.243
2019-04-05,68.3248
2019-04-06,68.5807
2019-04-07,68.4698
2019-04-11,67.3925
2019-04-12,68.495
2019-04-13,69.4293
2019-04-18,68.6663
2019-04-20,67.2406
2019-04-21,68.293
2019-04-22,69.4925
2019-04-25,68.6839
2019-04-26,69.733
2019-04-27,69.546
2019-04-28,68.4045
2019-04-29,68.5176
2019-05-02,68.3435
2019-05-03,68.2698
2019-05-04,68.5388
2019-05-05,69.5105
